,user_id_str,type
6318,36204274,"['locality', 'political'] ['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment'] ['car_repair', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
6319,191738379,"['route'] ['locality', 'political']"
6320,129446245,"['locality', 'political'] ['neighborhood', 'political']"
6321,36204274,"['route'] ['locality', 'political']"
6322,160932283,Ferry
6323,37575049,"['locality', 'political'] ['neighborhood', 'political']"
6324,160932283,"['route'] ['locality', 'political']"
6325,160932283,Centre
6326,30035884,Tunnel
6327,30035884,Tunnel
6328,53541705,"['locality', 'political'] ['neighborhood', 'political']"
6329,883377606,"['locality', 'political'] ['neighborhood', 'political']"
6330,148017981,"['locality', 'political'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['travel_agency', 'point_of_interest', 'establishment']"
6331,148017981,"['locality', 'political'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['travel_agency', 'point_of_interest', 'establishment']"
6332,55498924,"['locality', 'political'] ['point_of_interest', 'establishment'] ['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
6333,883377606,"['locality', 'political'] ['neighborhood', 'political']"
6334,55498924,"['locality', 'political'] ['neighborhood', 'political']"
6335,883377606,"['locality', 'political'] ['neighborhood', 'political']"
6336,53541705,"['locality', 'political'] ['store', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
6337,16094512,"['locality', 'political'] ['point_of_interest', 'establishment'] ['electronics_store', 'store', 'point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['hair_care', 'point_of_interest', 'establishment']"
6338,160932283,"['route'] ['locality', 'political']"
6339,16094512,"['locality', 'political'] ['point_of_interest', 'establishment'] ['electronics_store', 'store', 'point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['hair_care', 'point_of_interest', 'establishment']"
6340,160932283,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['beauty_salon', 'spa', 'health', 'point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment']"
6341,30035884,Store
6342,7376602,"['route'] ['bank', 'finance', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['locality', 'political']"
6343,2399387766,"['locality', 'political'] ['church', 'place_of_worship', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
6344,53541705,"['route'] ['park', 'point_of_interest', 'establishment'] ['locality', 'political']"
6345,883377606,"['locality', 'political'] ['neighborhood', 'political']"
6346,30035884,Tunnel
6347,30035884,Tunnel
6348,14282045,"['route'] ['locality', 'political']"
6349,160932283,Ferry
6350,53541705,"['locality', 'political'] ['neighborhood', 'political']"
6351,55498924,no coordinate
6352,55498924,no coordinate
6353,55498924,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['food', 'point_of_interest', 'establishment'] ['hair_care', 'point_of_interest', 'establishment']"
6354,55498924,no coordinate
6355,30035884,"['route'] ['locality', 'political']"
6356,53541705,"['locality', 'political'] ['neighborhood', 'political']"
6357,53541705,"['route'] ['point_of_interest', 'establishment'] ['locality', 'political']"
6358,30035884,"['locality', 'political'] ['neighborhood', 'political']"
6359,883377606,"['locality', 'political'] ['doctor', 'health', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
6360,30035884,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['beauty_salon', 'point_of_interest', 'establishment'] ['locality', 'political']"
6361,883377606,"['locality', 'political'] ['doctor', 'health', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
6362,883377606,"['route'] ['cafe', 'food', 'point_of_interest', 'establishment'] ['stadium', 'point_of_interest', 'establishment'] ['locality', 'political']"
6363,36204274,"['route'] ['locality', 'political']"
6364,148017981,no coordinate
6365,148017981,no coordinate
6366,160932283,"['locality', 'political'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
6367,37575049,"['locality', 'political'] ['neighborhood', 'political']"
6368,160932283,"['route'] ['locality', 'political']"
6369,7376602,"['locality', 'political'] ['health', 'point_of_interest', 'establishment'] ['health', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
6370,30035884,Tunnel
6371,30035884,Tunnel
6372,36204274,"['route'] ['locality', 'political']"
6373,53541705,"['locality', 'political'] ['neighborhood', 'political']"
6374,160932283,"['route'] ['locality', 'political']"
6375,160932283,"['route'] ['general_contractor', 'point_of_interest', 'establishment'] ['locality', 'political']"
6376,55498924,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
6377,7376602,"['locality', 'political'] ['beauty_salon', 'point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['home_goods_store', 'clothing_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
6378,62536337,"['locality', 'political'] ['neighborhood', 'political']"
6379,129446245,no coordinate
6380,129446245,no coordinate
6381,30035884,Ferry
6382,30035884,"['locality', 'political'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
6383,148017981,"['locality', 'political'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['travel_agency', 'point_of_interest', 'establishment']"
6384,148017981,"['locality', 'political'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['travel_agency', 'point_of_interest', 'establishment']"
6385,148017981,"['locality', 'political'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['travel_agency', 'point_of_interest', 'establishment']"
6386,148017981,"['locality', 'political'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['travel_agency', 'point_of_interest', 'establishment']"
6387,160932283,Ferry
6388,55498924,no coordinate
6389,30035884,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['beauty_salon', 'point_of_interest', 'establishment'] ['locality', 'political']"
6390,55498924,no coordinate
6391,55498924,no coordinate
6392,36204274,"['route'] ['locality', 'political']"
6393,7376602,"['locality', 'political']"
6394,53541705,"['locality', 'political'] ['neighborhood', 'political']"
6395,62536337,"['locality', 'political'] ['neighborhood', 'political']"
6396,36204274,"['route'] ['locality', 'political']"
6397,14397810,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
6398,14397810,"['locality', 'political'] ['neighborhood', 'political']"
6399,55498924,no coordinate
6400,14397810,"['locality', 'political'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment']"
6401,36204274,"['route'] ['locality', 'political']"
6402,883377606,"['locality', 'political'] ['doctor', 'health', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
6403,160932283,Ferry
6404,37575049,"['locality', 'political'] ['neighborhood', 'political']"
6405,160932283,"['route'] ['locality', 'political']"
6406,160932283,Centre
6407,30035884,Tunnel
6408,30035884,Tunnel
6409,883377606,"['locality', 'political'] ['neighborhood', 'political']"
6410,53541705,"['locality', 'political'] ['neighborhood', 'political']"
6411,53541705,"['route'] ['park', 'point_of_interest', 'establishment'] ['locality', 'political']"
6412,53541705,"['route'] ['park', 'point_of_interest', 'establishment'] ['locality', 'political']"
6413,883377606,"['locality', 'political'] ['neighborhood', 'political']"
6414,883377606,"['locality', 'political'] ['neighborhood', 'political']"
6415,55498924,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
6416,30035884,Ferry
6417,160932283,"['route'] ['locality', 'political']"
6418,30035884,"['locality', 'political'] ['store', 'point_of_interest', 'establishment'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['jewelry_store', 'store', 'point_of_interest', 'establishment'] ['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
6419,160932283,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['beauty_salon', 'spa', 'health', 'point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment']"
6420,53541705,"['locality', 'political'] ['store', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
6421,129446245,"['locality', 'political'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
6422,30035884,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment']"
6423,14397810,"['route'] ['locality', 'political']"
6424,62536337,"['locality', 'political'] ['hospital', 'point_of_interest', 'establishment'] ['health', 'point_of_interest', 'establishment'] ['health', 'store', 'food', 'point_of_interest', 'establishment'] ['bar', 'point_of_interest', 'establishment']"
6425,129446245,"['locality', 'political'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
6426,30035884,"['route'] ['locality', 'political']"
6427,30035884,"['route'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
6428,2399387766,"['locality', 'political'] ['neighborhood', 'political']"
6429,883377606,"['locality', 'political'] ['neighborhood', 'political']"
6430,148017981,"['locality', 'political'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['travel_agency', 'point_of_interest', 'establishment']"
6431,129446245,"['locality', 'political'] ['lodging', 'point_of_interest', 'establishment'] ['bar', 'night_club', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['bakery', 'store', 'food', 'point_of_interest', 'establishment']"
6432,30035884,"['route'] ['locality', 'political']"
6433,883377606,"['route'] ['locality', 'political']"
6434,148017981,"['locality', 'political'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['travel_agency', 'point_of_interest', 'establishment']"
6435,62536337,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['real_estate_agency', 'point_of_interest', 'establishment'] ['lodging', 'point_of_interest', 'establishment'] ['locality', 'political']"
